year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2016,8,1,8,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,8,39,46,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,עורך דין
2016,7,25,32,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,כלכלן
2016,7,20,28,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,84,91,זכר,רוסיה,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,8,20,27,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,28,35,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,אקולוגיה
2016,7,30,37,זכר,אוקראינה,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,צלם
2016,7,27,35,זכר,רוסיה,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,מהנדס תוכנה
2016,8,38,45,נקבה,בריטניה,מערב אירופה,ירושלים,מחוז הדרום וירושלים,קלינאי תקשורת
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,מתכנת
2016,8,23,30,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,תלמיד ישיבה
2016,6,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,72,80,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,8,71,78,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,8,27,34,נקבה,בריטניה,מערב אירופה,ירושלים,מחוז הדרום וירושלים,"מזכירה, כתבנית, קצרנית"
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,18,25,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,19,26,נקבה,ספרד,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,26,33,זכר,אוסטרליה,אוקיאניה,ירושלים,מחוז הדרום וירושלים,מהנדס חשמל ואלקטרוניקה
2016,7,20,27,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,21,28,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,28,35,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,מתכנת
2016,8,29,37,זכר,גואדאלופ,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,נדלן
2016,8,28,36,נקבה,גואדאלופ,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,בעל עובד במסחר קמעוני
2016,8,2,9,זכר,גואדאלופ,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,8,0,7,זכר,גואדאלופ,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,8,22,30,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,2,18,26,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,עובד במקצועות חופשיים
2016,8,18,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,6,20,27,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,9,20,27,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,18,25,נקבה,בלארוס,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,7,18,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,20,28,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,6,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,9,99,106,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,6,26,34,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,22,29,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,24,32,זכר,ברזיל,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,"טבח ראשי, טבח"
2016,8,45,52,נקבה,קולומביה,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,"פסל, צייר"
2016,8,20,28,זכר,קולומביה,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,46,53,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,21,29,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,0,7,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,8,23,30,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,7,25,32,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,ריפוי בעיסוק
2016,8,19,26,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,9,18,25,נקבה,רוסיה,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,18,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,9,40,47,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,מוכר במכירה פומבית
2016,6,38,45,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,כבאי
2016,6,21,28,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,מתכנת
2016,4,78,85,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,8,18,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,8,27,34,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,מורה בחינוך מיוחד
2016,8,59,66,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,פסיכולוג
2016,8,96,103,נקבה,ברזיל,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,8,24,32,זכר,ברזיל,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,12,19,26,נקבה,ברזיל,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,23,30,זכר,ברזיל,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,25,33,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,9,19,26,זכר,אוקראינה,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,7,22,29,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,18,25,נקבה,רוסיה,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,23,31,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,9,23,30,נקבה,אוקראינה,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,אקדמאי במדעי החברה
2016,8,20,27,נקבה,פנמה,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,8,22,29,זכר,ארגנטינה,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,21,29,נקבה,בריטניה,מערב אירופה,ירושלים,מחוז הדרום וירושלים,עקרת בית
2016,8,0,7,זכר,בריטניה,מערב אירופה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,6,19,26,נקבה,רוסיה,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,9,88,95,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,18,25,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,9,22,29,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,12,21,28,נקבה,בריטניה,מערב אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,9,23,30,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,19,26,נקבה,איטליה,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטטיסטיקאי
2016,7,20,28,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,6,20,27,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,9,34,41,זכר,אוקראינה,מזרח אירופה,ירושלים,מחוז הדרום וירושלים,כלכלן
2016,6,19,27,נקבה,קנדה,צפון אמריקה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,8,30,38,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,איש מכירות
2016,9,21,28,זכר,אוסטרליה,אוקיאניה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,7,19,26,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,איש צבא
2016,8,38,45,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,עובד מעבדה כימית
2016,8,36,43,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,עובד סוציאלי
2016,8,5,12,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,
2016,8,3,10,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,8,0,7,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,8,9,16,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,8,7,15,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,9,35,42,זכר,הונדורס,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,מעצב גרפיקה
2016,9,32,40,נקבה,הונדורס,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,מינהל עסקים
2016,9,1,8,נקבה,הונדורס,דרום אמריקה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,9,39,47,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,אקדמאי במדעי החברה
2016,7,20,27,נקבה,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,סטודנט
2016,9,24,31,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,בלתי מקצועי
2016,9,17,24,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,9,20,27,זכר,צרפת,מערב אירופה,ירושלים,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,8,37,44,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,עצמאי
2016,8,5,12,זכר,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,לא צויין
2016,8,7,14,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,8,30,37,נקבה,"ארה""ב",צפון אמריקה,ירושלים,מחוז הדרום וירושלים,צלם
